ImageId,EncodedPixels
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54862 9 55117 12 55371 14 55626 16 55881 17 56136 18 56391 20 56647 20 56903 20 57158 20 57414 20 57669 21 57925 21 58181 20 58437 20 58693 19 58950 18 59206 17 59463 15 59719 14 59977 9 60235 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,39764 5 40017 10 40272 12 40527 14 40783 14 41038 15 41294 15 41549 16 41805 16 42061 16 42317 16 42573 16 42829 15 43085 15 43341 14 43598 13 43854 12 44111 10 44369 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,20845 2 21099 6 21354 8 21609 10 21865 10 22121 10 22377 10 22632 11 22887 12 23143 12 23399 12 23655 12 23911 11 24167 11 24423 10 24679 10 24935 10 25192 8 25449 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,48531 4 48783 10 49038 12 49293 14 49549 14 49805 14 50060 16 50316 16 50571 16 50827 16 51083 16 51339 16 51595 15 51852 14 52108 13 52365 12 52621 11 52878 9 53135 7
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,12994 7 13249 9 13503 12 13759 12 14014 14 14270 14 14525 15 14781 15 15037 15 15293 15 15549 15 15805 15 16062 14 16318 14 16575 12 16831 12 17088 10 17345 8
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,32975 3 33230 5 33485 6 33741 7 33997 7 34254 5 34512 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44257 5 44512 7 44765 12 45019 14 45273 16 45529 17 45784 18 46039 19 46295 19 46550 20 46806 19 47062 19 47318 19 47574 19 47830 19 48086 18 48343 16 48599 15 48856 12 49113 10 49373 2
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,28404 2 28658 6 28912 9 29167 11 29422 13 29677 14 29933 15 30189 15 30445 15 30701 15 30957 15 31213 14 31469 14 31725 14 31981 14 32238 13 32495 12 32751 11 33008 9 33265 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,2 11 520 16 1039 16 1558 16 2077 16 2596 17 3115 17 3634 16 4153 16 4672 16 5191 16 5710 16 6229 16 6748 16 7267 16 7787 13 8306 11 8826 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19224 5 19740 9 20259 10 20777 12 21296 13 21814 16 22331 19 22849 20 23358 1 23368 21 23876 33 24395 36 24913 38 25432 37 25951 34 26470 33 26989 32 27508 32 28028 31 28547 29 29067 27 29591 20 30111 16 30629 17 31148 18 31667 19 32186 20 32705 21 33224 22 33743 22 34261 24 34781 24 35300 24 35819 25 36337 26 36855 28 37373 29 37891 31 38409 33 38928 35 39447 42 39966 45 40485 45 41004 46 41523 47 42043 46 42563 46 43085 43 43609 39 44131 36 44651 36 45170 36 45689 36 46209 36 46729 35 47252 31 47774 28 48299 22 48819 22 49339 21 49860 19 50380 18 50901 17 51422 15 51941 15 52461 15 52981 14 53501 13 54021 13 54540 14 55059 16 55580 18 56101 18 56627 12 57148 11 57667 12 58187 10 58708 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,67991 5 68510 7 69028 9 69547 10 70066 11 70585 12 71104 12 71623 12 72142 12 72661 12 73180 12 73699 12 74218 12 74737 13 75256 15 75775 17 76295 18 76815 18 77335 18 77854 18 78372 19 78890 20 79409 21 79927 23 80446 24 80966 23 81485 23 82004 24 82523 26 83042 28 83562 24
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,55036 10 55554 13 56072 16 56589 20 57107 22 57626 24 58145 25 58663 27 59182 28 59700 29 60219 30 60737 31 61256 31 61776 30 62294 31 62813 31 63332 31 63851 31 64371 29 64891 28 65410 27 65930 26 66450 25 66970 24 67491 21 68010 21 68530 20 69050 19 69568 19 70087 19 70606 17 71126 15 71646 13 72166 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,21 41 539 43 1058 42 1577 42 2097 17 2116 21 2616 41 3135 41 3656 39 4176 38 4696 37 5215 38 5734 38 6254 37 6773 37 7292 37 7811 38 8330 38 8849 37 9368 37 9887 36 10406 36 10927 33 11447 22 11471 4 11966 19 12486 16 13007 12 13529 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,73745 7 74258 17 74773 22 75290 26 75807 29 76325 30 76844 32 77363 34 77883 33 78402 34 78921 35 79440 34 79959 35 80478 35 80997 35 81516 36 82035 37 82553 38 83072 39 83591 38
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,23920 8 24435 15 24954 15 25477 12 25999 12 26522 13 27043 15 27564 15 28086 13 28607 11 29127 10 29648 7 30168 5 30688 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,53556 3 54070 12 54582 19 55099 21 55616 24 56134 24 56653 24 57172 24 57691 24 58210 22 58729 21 59248 21 59767 21 60286 22 60786 2 60805 22 61301 11 61324 21 61818 15 61843 20 62337 17 62362 19 62856 20 62881 18 62910 7 63374 23 63402 16 63428 9 63892 24 63922 16 63946 11 64410 26 64442 21 64465 10 64928 29 64962 31 65447 30 65483 28 65966 30 66002 24 66486 30 66522 22 67006 31 67040 24 67528 29 67559 25 68048 56 68570 54 69089 54 69145 8 69608 65 70129 65 70651 63 71174 59 71698 54 72219 53 72740 52 73260 52 73779 53 74299 52 74818 53 75337 53 75857 52 76376 52 76895 52 77415 50 77934 50 78454 48 78974 45 79493 45 80012 44 80532 43 81051 42 81571 40 82091 39 82610 39 83129 39 83651 35
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,46775 7 47290 13 47809 13 48328 13 48848 12 49369 10 49890 7 50410 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,66 19 584 22 1106 18 1628 15 2151 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,42149 4 42665 8 43183 10 43702 10 44219 12 44737 13 45255 13 45774 14 46293 14 46812 13 47323 21 47841 22 48360 21 48879 21 49399 20 49918 20 50438 19 50958 17 51479 13 52003 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,140 31 659 32 1185 25 1713 16 2235 13 2754 13 3274 11 3793 12 4312 13 4831 14 5350 15 5870 14 6390 13 6909 13 7429 12 7948 12 8467 12 8987 11 9507 10 9993 7 10028 8 10511 16 10547 10 11030 17 11066 11 11549 18 11585 12 12067 20 12104 12 12586 23 12623 12 13105 25 13140 13 13621 29 13658 13 14138 32 14176 14 14655 36 14696 12 15174 37 15215 12 15692 54 16211 53 16730 51 17249 50 17767 51 18286 51 18805 51 19324 51 19844 50 20363 50 20883 50 21402 51 21921 50 22440 51 22959 51 23479 51 23998 51 24517 51 25037 50 25556 50 26076 49 26596 48 27115 48 27634 48 28153 48 28673 47 29193 46 29713 45 30232 45 30752 43 31272 41 31792 40 32311 39 32830 39 33350 38 33870 36 34389 36 34907 37 35426 36 35945 36 36464 35 36982 35 37500 36 38018 35 38537 34 39056 33 39575 33 40093 34 40612 34 41131 35 41650 36 42169 37 42689 36 43208 36 43728 35 44248 35 44768 34 45287 35 45807 34 46327 34 46847 33 47368 32 47888 31 48409 29 48929 28 49450 25 49971 22 50491 20 51011 17 51532 11 52054 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56703 4 57221 8 57739 12 58258 12 58778 11 59297 11 59819 7 60340 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,17835 1 18349 8 18867 11 19386 13 19905 13 20424 14 20942 16 21461 17 21981 17 22500 17 23020 17 23539 17 24058 18 24579 17 25098 18 25618 17 26138 17 26658 17 27178 17 27698 17 28217 17 28736 18 29255 18 29774 20 30291 23 30808 25 31325 27 31842 30 32361 31 32880 32 33399 33 33918 33 34436 34 34955 35 35474 34 35993 34 36512 34 37031 33 37550 30 37621 7 38069 32 38137 11 38589 34 38653 15 39108 37 39170 18 39627 39 39688 20 40146 40 40207 20 40666 40 40726 21 41186 40 41245 21 41707 38 41764 22 42227 37 42283 23 42752 32 42802 24 43272 32 43321 24 43791 33 43839 25 44310 33 44358 26 44830 32 44877 26 45349 32 45396 26 45869 31 45915 26 46388 32 46434 25 46907 32 46953 25 47427 32 47472 26 47946 32 47991 26 48465 33 48510 26 48984 34 49029 26 49502 35 49549 25 50019 37 50068 25 50536 40 50587 25 51053 42 51106 25 51571 43 51625 25 52089 44 52144 25 52607 45 52663 26 53126 45 53182 26 53645 45 53702 30 54164 45 54221 34 54682 45 54741 35 55201 45 55261 36 55720 44 55782 35 56238 44 56302 35 56755 45 56823 34 57274 45 57343 33 57793 45 57862 34 58313 43 58380 36 58831 44 58899 36 59350 44 59418 37 59869 44 59937 37 60388 43 60456 37 60907 43 60975 37 61426 42 61494 37 61926 1 61946 41 62013 37 62439 12 62465 41 62532 38 62957 14 62985 40 63051 37 63474 17 63505 44 63570 37 63992 19 64025 47 64089 37 64511 19 64546 46 64608 37 65028 21 65066 46 65127 37 65546 23 65586 47 65646 37 66064 24 66108 22 66131 21 66165 36 66583 24 66651 20 66684 36 67102 24 67143 13 67170 20 67203 35 67621 24 67661 15 67689 20 67722 34 68139 25 68178 18 68208 20 68241 33 68658 24 68695 21 68727 20 68760 32 69177 24 69211 25 69246 20 69280 30 69696 23 69729 28 69765 20 69799 29 70216 21 70248 29 70284 19 70319 27 70735 21 70767 30 70802 20 70839 26 71254 21 71285 56 71358 26 71773 21 71804 56 71877 25 72292 20 72323 55 72396 25 72811 20 72842 54 72914 26 73330 20 73361 54 73432 26 73850 18 73879 54 73951 25 74369 17 74399 53 74470 24 74887 18 74918 52 74988 23 75406 18 75438 51 75507 23 75925 18 75957 51 76025 23 76444 18 76476 51 76543 24 76963 18 76995 52 77062 24 77481 20 77514 52 77579 26 78000 21 78033 52 78096 28 78517 24 78552 52 78612 32 79036 25 79070 52 79127 35 79554 27 79588 53 79642 40 80073 27 80106 95 80592 29 80623 49 80676 44 81111 75 81195 43 81630 73 81715 42 82150 72 82233 42 82669 71 82751 43 83188 69 83268 45 83710 6 83722 51 83787 43
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1239 6 1756 10 2274 12 2793 13 3312 13 3830 15 4349 15 4868 15 5386 16 5905 16 6424 16 6942 18 7460 19 7976 22 8494 22 9012 23 9531 22 9589 6 10050 21 10106 10 10570 19 10623 13 11090 18 11120 11 11141 15 11609 17 11637 18 11658 18 12129 15 12155 40 12648 15 12674 41 13169 19 13193 42 13690 65 14212 62 14733 61 15252 62 15771 62 16291 60 16811 59 17332 56 17853 53 18373 51 18894 48 19415 45 19935 42 20456 39 20976 38 21496 36 22016 34 22536 32 23056 30 23576 27 24096 24 24616 19 25136 18 25655 17 26175 16 26695 15 27214 15 27734 14 28253 14 28772 15 29291 15 29810 15 30329 15 30848 15 31367 15 31886 15 32405 15 32925 13 33445 11 33966 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,18962 2 19476 10 19994 12 20017 5 20512 14 20534 10 21030 15 21052 13 21548 16 21570 16 22067 16 22090 17 22586 16 22609 18 23105 16 23128 18 23624 16 23647 20 24144 15 24166 21 24662 16 24686 20 25180 16 25205 20 25698 16 25724 21 26216 16 26243 21 26734 22 26764 21 27253 51 27773 51 28294 50 28814 49 29333 50 29851 51 30370 52 30890 51 31409 52 31929 51 32448 51 32967 51 33486 51 34005 51 34525 51 35045 50 35565 49 36085 48 36606 46 37126 45 37646 44 38166 43 38687 40 39207 38 39728 35 40248 25 40769 20 41291 14 41815 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11721 9 12237 13 12755 14 13273 14 13791 15 14310 15 14828 16 15348 15 15867 13 16388 10 16909 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,49093 1 49610 6 50128 7 50646 8 51164 10 51683 10 52201 11 52719 12 53239 12 53758 12 54277 12 54797 11 55316 11 55836 10 56357 8 56877 6 57398 4 57919 2 58438 2 58958 1 59477 1 59996 5 60515 5 61034 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,68827 3 69345 7 69864 7 70382 8 70901 9 71419 10 71937 12 72455 14 72973 15 73491 17 74009 18 74527 20 75045 21 75564 21 76083 21 76601 22 77120 22 77639 22 78157 23 78675 24 79194 24 79712 24 80231 24 80750 24 81269 24 81788 24 82307 23 82826 25 82855 8 83345 26 83372 13 83865 39
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62098 4 62613 11 63131 14 63648 17 64167 19 64686 20 65205 20 65724 22 66242 24 66761 24 67282 23 67802 22 68321 22 68840 23 69359 24 69878 25 70398 24 70917 25 71436 25 71956 24 72478 22 72998 23 73519 21 74039 21 74559 20 75078 20 75598 20 76118 20 76638 21 77158 20 77678 21 78198 21 78719 20 79239 19 79760 18 80280 18 80800 18 81321 17 81841 16 82361 15 82881 15 83402 12 83922 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14867 11 15385 13 15903 15 16422 16 16941 17 17460 17 17979 17 18498 17 19017 18 19536 19 20054 21 20574 21 21093 21 21612 21 22131 22 22650 23 23169 23 23688 24 24208 23 24728 22 25248 22 25767 22 26285 23 26805 22 27324 22 27844 21 28363 21 28882 21 29401 22 29920 22 30440 22 30959 23 31478 23 31998 23 32517 23 33037 22 33556 22 34076 21 34595 21 35115 20 35634 20 36154 19 36674 18 37194 17 37714 16 38234 15 38755 13 39276 10 39797 8 40318 6 40839 5 41359 7 41878 10 42397 12 42916 12 43435 13 43954 14 44473 14 44992 15 45511 16 46030 16 46549 16 47068 16 47587 17 48106 18 48626 18 49147 17 49666 17 50186 16 50705 17 51224 17 51744 18 52264 17 52783 18 53303 17 53822 18 54342 17 54861 17 55380 18 55900 18 56420 17 56940 17 57459 17 57978 17 58498 15 59017 14 59538 11 60059 8 60580 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56402 7 56920 9 57438 12 57957 13 58476 14 58996 13 59515 12 60035 10 60555 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,354 24 873 25 1392 24 1913 22 2433 21 2952 21 3471 21 3990 21 4510 20 5029 20 5548 19 6068 18 6587 18 7106 18 7625 18 8144 18 8664 16 9184 14 9703 14 10222 14 10742 13 11261 12 11781 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11798 7 12314 12 12833 13 13351 14 13871 13 14390 14 14910 13 15429 14 15948 16 16468 15 16988 15 17506 16 18026 15 18545 16 19065 17 19584 17 20103 18 20622 18 21141 19 21661 18 22180 18 22699 20 23218 20 23737 21 24257 20 24776 20 25297 18 25816 18 26336 17 26855 17 27374 17 27893 18 28412 19 28932 19 29451 20 29972 18 30491 18 31011 17 31530 17 32049 17 32568 18 33087 19 33607 18 34126 19 34647 17 35167 16 35686 16 36205 17 36724 18 37243 20 37763 19 38282 19 38803 17 39323 16 39842 16 40361 16 40880 15 41400 14 41919 14 42440 12 42959 12 43479 10 43999 8 44523 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,69411 1 69928 9 70445 14 70963 15 71481 16 72000 17 72520 16 73041 16 73562 15 74083 13 74601 14 75120 14 75638 16 76158 16 76677 18 77196 18 77714 19 78233 18 78753 17 79273 16 79793 14 80312 13 80832 12 81352 10 81874 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47142 10 47660 13 47685 7 48179 14 48203 11 48698 16 48721 13 49217 16 49240 14 49736 16 49759 14 50256 16 50278 16 50775 16 50797 17 51294 16 51316 17 51344 5 51814 15 51835 17 51861 10 52333 17 52354 17 52380 12 52853 18 52873 18 52898 13 53371 39 53417 14 53890 39 53936 15 54406 43 54455 16 54922 48 54974 17 55438 52 55493 17 55955 55 56011 18 56472 76 56989 78 57508 79 58026 82 58545 83 59041 8 59064 83 59557 12 59583 83 60076 15 60101 85 60595 16 60620 86 61114 17 61140 18 61160 66 61633 19 61659 17 61680 66 62153 19 62179 86 62672 20 62698 86 63191 22 63217 87 63711 22 63736 88 64230 22 64256 88 64750 22 64774 90 65269 114 65788 114 66308 114 66827 116 67348 114 67868 114 68388 113 68907 74 68982 38 69426 73 69505 34 69947 39 69989 28 70023 34 70466 39 70508 28 70541 35 70986 38 71026 29 71059 36 71506 37 71545 29 71579 34 72027 34 72065 28 72101 30 72547 32 72586 26 72622 28 73067 30 73106 24 73143 25 73587 30 73625 23 73662 25 74108 28 74145 21 74182 24 74628 28 74664 21 74701 24 75150 25 75185 18 75221 23 75670 24 75705 17 75741 23 76190 23 76224 16 76260 23 76708 24 76743 15 76780 23 77227 24 77261 15 77299 23 77746 24 77780 15 77819 22 78265 24 78299 16 78338 22 78785 24 78818 18 78858 21 79305 25 79338 18 79377 21 79825 25 79857 18 79897 20 80345 25 80377 19 80416 21 80865 25 80896 20 80936 20 81392 19 81415 21 81455 20 81913 17 81936 19 81975 19 82433 17 82457 17 82495 18 82952 18 82978 15 83015 16 83472 17 83498 15 83535 15 83993 14 84018 13 84056 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,446 33 963 36 1482 37 2001 16 2019 20 2520 13 2539 20 3040 14 3058 20 3560 14 3576 22 4079 38 4599 38 5118 38 5637 39 6156 39 6676 38 7197 36 7717 35 8236 35 8756 34 9276 33 9797 31 10317 30 10837 29 11357 27 11877 26 12397 24 12918 22 13438 20 13957 18 14476 12 14993 16 15510 20 16029 22 16547 25 17066 26 17584 27 17626 7 18102 29 18142 19 18620 32 18660 21 19139 33 19179 22 19657 34 19697 24 20176 34 20216 24 20695 36 20735 25 21214 65 21733 65 22252 65 22771 65 23290 31 23322 33 23809 65 24329 64 24848 64 25368 63 25888 62 26408 61 26928 60 27447 60 27967 59 28486 59 29005 60 29525 59 30045 58 30565 57 31085 56 31605 55 32125 54 32645 20 32676 22 33167 13 33198 19 33718 18 34239 16 34760 14 35282 11 35803 8 36325 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,32627 5 33146 5 33666 5 34187 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,493 26 1011 28 1529 29 2049 28 2568 28 3087 28 3607 27 4128 25 4647 25 5167 24 5687 23 6207 22 6727 21 7247 20 7767 19 8286 19 8805 19 9325 18 9845 17 10365 16 10885 15 11405 14 11925 13 12445 12 12965 11 13486 9 14005 9 14525 8 15044 8 15563 8 16082 8 16602 7 17122 5 17643 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,46694 7 47212 9 47731 8 48251 7 48770 7 49290 7 49809 6 50328 5 50847 5 51367 4 51886 5 52405 6
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,74242 4 74754 6 75266 7 75777 9 76289 10 76801 11 77313 12 77825 13 78337 13 78849 14 79361 15 79873 15 80385 16 80897 16 81409 17 81921 18 82433 19 82945 20 83457 21 83969 22 84481 23 84993 24 85505 24 86017 25 86529 25 87041 25 87553 25 88065 26 88577 26 89089 25 89601 25 90113 25 90625 25 91137 24 91649 23 92162 21 92674 18 93186 15 93699 12
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,170499 1 171011 2 171522 5 172034 6 172546 6 173058 6 173570 6 174083 4 174595 2
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,125458 3 125969 6 126480 7 126992 7 127505 6 128017 5 128529 5 129042 3 129555 1
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,38 43 85 3 547 61 1058 65 1570 67 2082 69 2594 70 3106 71 3618 72 4130 73 4642 74 5154 75 5666 75 6179 75 6691 75 7204 75 7716 75 8229 75 8741 76 9254 75 9767 74 10279 74 10792 73 11305 72 11818 71 12331 70 12844 69 13357 68 13869 68 14382 67 14895 66 15409 64 15923 62 16436 61 16950 58 17464 56 17980 51 18495 47 19011 42 19524 40 20038 38 20551 36 21065 33 21579 31 22093 28 22606 26 23120 23 23635 19 24149 15 24665 8
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,28814 14 29325 16 29836 18 30346 22 30856 25 31367 27 31878 29 32390 30 32901 32 33412 33 33924 34 34435 36 34946 37 35458 38 35970 38 36481 40 36993 40 37505 40 38017 40 38529 41 39041 41 39553 41 40065 41 40577 41 41089 41 41601 41 42113 41 42626 40 43138 40 43651 38 44163 38 44676 37 45188 36 45701 35 46213 34 46726 32 47239 30 47752 29 48265 27 48778 25 49291 23 49804 21 50318 18 50833 13 51353 3
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,115430 5 115926 6 115941 7 116436 9 116452 9 116948 10 116962 11 117459 27 117970 29 118481 31 118993 32 119504 34 120016 36 120527 39 121039 41 121551 42 122062 44 122574 45 123086 47 123598 48 124110 49 124622 50 125134 51 125645 53 126157 55 126669 55 127181 56 127692 57 128204 58 128716 59 129227 61 129739 61 130251 61 130763 61 131275 61 131787 62 132299 61 132812 60 133324 60 133836 60 134348 60 134860 60 135372 60 135885 58 136397 58 136909 57 137421 57 137933 57 138445 57 138957 57 139469 57 139981 57 140493 57 141005 56 141518 55 142030 55 142542 55 143057 51 143574 46 144087 45 144600 43 145113 41 145625 41 146138 39 146650 38 147163 36 147677 32 148190 29 148704 25 149218 22 149732 19 150245 16 150758 14 151272 10
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,780 11 1289 19 1799 22 2311 24 2822 27 3334 29 3845 34 4357 36 4869 39 5381 40 5893 42 6404 44 6916 44 7428 45 7940 46 8452 47 8964 48 9476 48 9988 49 10501 48 11013 48 11525 49 12037 49 12550 47 13062 47 13574 47 14086 46 14599 45 15112 42 15624 41 16137 40 16650 38 17163 36 17677 33 18190 31 18703 29 19216 27 19730 24 20244 21 20759 17 21273 13 21787 9
